tour_id|tour_user_id|tour_name|tour_description|tour_note|tour_includes|tour_not_includes|tour_starter_point|URL|tour_price|tour_price_note|tour_child_price|tour_viality_from|tour_viality_to|tour_created_at|tour_update_at|tour_days|tour_nights|tour_state|tour_hounsing_type|tour_country_id|tour_housing_name|tour_stock|tour_commision|tour_in_home|tour_is_canatour|tour_blocked|tour_adult_foreigner_price|tour_child_foreigner_price|tour_purchase_time|tour_min_passenger|tour_published_on|tour_name_en|tour_translation_mode|tour_list_price|tour_duration_in_hours|tour_language|tour_start_time|tour_cancellation_policy|tour_reservations_count|tour_city|name of tour operator|tour_distribution|pago nulo|pago aprobado|pago expirado|pago extornado|pago no procesado|pago pendiente|por pagar
11 |8 |Torres del Paine |Programa con ticket aéreo dedicado exclusivamente a dos dias dentro del  Parque Nacional Torres del Paine. Opcionalmente podrán dedicar el día a  trekking, cabalgatas y más. Además, en el camino se podrán visitar las  pinguineras.<br> | |- Ticket aéreo Santiago - Punta Arenas - Santiago.<br>- Recepción in/out.<br>- Transporte entre ciudades.<br>- 2 noches de hotel en Puerto Natales.<br>- 1 noche de hotel en Parque Nacional Torres del Paine.<br>- Tour a Torres del Paine con box lunch.<br>- Desayunos.<br>- Entradas a parques.<br> |- Seguro de viaje.<br>- Comidas.<br> |Aeropuerto de Santiago.<br> |torres-del-paine |715000 |Varía según fechas y disponibilidad. |715000 |2016-10-01 |2019-12-31 |2016-03-08 05:16:58 |2018-11-21 09:49:40 |4 |3 |unpublished |hotel-3-estrellas |NULL |Hosteria Pehoe y Hotel Aqua Terra |0 |25 |1 |0 |0 |715000 |715000 |NULL |2 |NULL |Torres del Paine |auto |715000 |NULL |Español |08:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Go Patagonia |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
12 |8 |Full Day Tierra del Fuego (Parque Pinguino Rey) |Conoce la isla Tierra del Fuego, navega por el mitico Estrecho de  Magallanes, disfruta de la soledad de la pampa magallánica y,  finalmente, asómbrate con la belleza del imponente Pinguino Rey.<br> |Recomendamos:<br>- Calzado cómodo.<br>- Gafas de sol.<br>- Protección solar.<br>- Gorro.<br>- Guantes.<br>- Snack.<br> |- Traslados.<br> |- Entrada al Paque Pingüino Rey (CLP $ 12.000).<br>- Comidas.<br> |Recogida en los alojamientos de Punta Arenas.<br> |full-day-tierra-del-fuego-parque-pinguino-rey |48000 | |48000 |2016-03-01 |2019-12-31 |2016-03-08 05:57:09 |2020-01-06 10:08:23 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |1 |0 |1 |48000 |48000 |NULL |1 |2020-01-06 |Full Day Tierra del Fuego (King Pinguino Park) |auto |48000 |NULL |Español |08:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Go Patagonia |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
13 |9 |Viña Santa Cruz y Paseo en Teleférico |<ul><li>En el año 2003 el grupo de Empresas Cardoen da vida a Viña Santa Cruz, un proyecto pionero en turismo en el valle de Lolol, pueblo inmerso en el prestigioso valle de Colchagua, sexta región de Chile.&nbsp;</li><li>Hoy con más de 150 hectáreas en plena producción dan vida a nuestras líneas de vinos Chamán Reserva, Chamán Gran Reserva, Make Make, Tupu y Santa Cruz, los cuales junto a nuestras aldeas pre colombinas, museos, teleférico, restaurant y más... dan vida a un destino saludable y familiar abierto todos los días del año al turismo Enológico.<br></li></ul> |<ol><li>Servicio se brinda en español.&nbsp;</li></ol> |<ul><li>Visitar la bodega de vinos,</li><li>Area de vinificación,</li><li>Sala de barricas,</li><li>Degustación de vinos,</li><li>Guía para el recorrido por la bodega,</li><li>Vista al Valle con una sorprendente vista.</li><li>Paseo en teleférico,</li><li>Recorrido a las Aldeas Indígenas,</li><li>Cultura Aymara, Mapuche y Rapa Nui,</li><li>Recorrido autoguiado por el sector de las Aldeas.</li></ul> |<ul><li>Traslado; Viña Santa Cruz se encuentra a 25 km de la Plaza de Armas, valor adicional por una van $35.000, con espera de pasajeros hasta que terminan su tour.&nbsp;</li></ul> |<ul><li>No incluye traslado.&nbsp;</li><li>Viña Santa Cruz.</li></ul> |vina-santa-cruz-y-paseo-en-teleferico |20000 | |9000 |2016-03-21 |2020-12-30 |2016-03-20 18:27:00 |2019-12-23 16:22:34 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |19000 |9000 |24 |1 |2019-10-23 |Santa Cruz Vineyard and Cable Car Ride |auto |20000 |2 |Español,Inglés |10:00 |100p-7days |0 |Del Libertador Gral. Bernardo O'Higgins |Turismo Cumbre Andina |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
14 |14 |Sewell, Visita a Ciudad Minera Patrimonio Unesco |El cobre, comúnmente llamado sueldo de Chile tiene en la ciudad campamento de Sewell, uno de sus&nbsp;iconos más profundos del siglo XX. Una ciudad forjada en las escalinatas que ahora la miran desierta, la misma la que&nbsp;<strong>Pablo</strong>&nbsp;<strong>Neruda</strong>&nbsp;dedicó algunos versos en su&nbsp;icónico libro&nbsp;<strong>“Canto general”</strong>&nbsp;nos da la bienvenida a recorrerla haciéndonos cómplices del poeta y de otras épocas.<br><p>En&nbsp;Fototrekking preparamos este&nbsp;intenso tour cultural que te ofrecerá un día lleno de oportunidades fotográficas reales. Junto a la poesía de Pablo Neruda nos adentraremos en las miles de historias que sobreviven en las escalinatas empinadas en el Cerro Negro para plasmar con nuestras cámaras y nuestros corazones los recovecos de la ciudad de las escaleras.</p><br> |Límite de edad desde 10 a 75 años<br> |<span>Transporte desde Santiago<br>lunch durante la actividad<br>Entrada al museo de la gran minería<br>Guía en español<br></span> |Bebidas y alimentos fuera de programa<br>Propinas<br> |Terminal de buses TUR-BUS<br> |sewell-visita-a-ciudad-minera-patrimonio-unesco |59000 |Límite de edad desde 10 a 75 años |59000 |2017-01-01 |2017-04-09 |2017-01-16 09:57:12 |2018-11-21 09:49:50 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |59000 |59000 |NULL |6 |NULL |Sewell, Visit to Unesco Heritage Mining Town |auto |59000 |NULL |Español |08:30 |100p-7days |0 |Del Libertador Gral. Bernardo O'Higgins |Fototrekking |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
15 |18 |Tour Viña Santa Cruz - Incluye Paseo en Teleférico |<div><ul><li>Tour regular en Viña Santa Cruz, incluye paseo en teleférico, visita a las Aldeas Indigenas, tour guiado en la bodega de vinos y degustación.&nbsp;</li><li>No incluye traslado.&nbsp;</li><li>Viña Santa Cruz se encuentra a 25 km de la Plaza de Armas, valor adicional por una van $35.000, con espera de pasajeros hasta que terminan su tour.&nbsp;</li><li>El tour dura aproximadamente 02 horas.&nbsp;</li></ul></div><div><div></div></div> | |<ul><li>Tasting de Vinos</li><li>Paseo en Teleferico</li><li>Visita a las Aldeas Indigenas</li><li>Tour de Vino Guiado</li></ul> |<ul><li>Translado</li></ul> |<ul><li>Desde: Plaza de Armas de Santa Cruz<br></li><li>Coordinar con el operador.</li></ul> |tour-vina-santa-cruz-incluye-paseo-en-teleferico |1900 |Para todos |1900 |2019-12-01 |2020-12-30 |2018-12-10 12:20:38 |2020-01-09 12:59:25 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |0 |1900 |1900 |0 |1 |2018-12-10 |Viña Santa Cruz Tour - Includes Cable Car Ride |auto |1900 |NULL |Español |09:00 |100p-7days |0 |Valparaíso |Turismoi |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |1
16 |21 |Saltos de Petrohue |<ul><li>Los Saltos del Río Petrohué son caidas de agua ubicadas a una corta distancia río abajo del lago Todos Los Santos.Se encuentran dentro del Parque nacional Vicente Pérez Rosales cercano a la ruta hacia Petrohué, una localidad al borde de aquel lago.&nbsp;</li><li>Entre las aves se destacan el pato correntino, el carpintero negro, el picaflor chico, la tagua común, el águila y el martín pescador.</li><li>La mayor parte de los bosques del parque corresponden al tipo siempreverde, donde se desarrolla una amplia gama de ambientes. En lugares planos y de mal drenajes como laguna Cayutúe, predomina el bosque húmedo de galería compuesto principalmente por canelo, coigüe, patagua y pitra.</li><li>Recorreremos lugares paradisíacos en donde veremos lagos, volcanes,  saltos de agua y bosques nativos.</li><li>Tendremos la posibilidad de disfrutar del canto de un ave endémica como el Chucao.</li></ul> |<ol><li><b>Servicio se brinda en español.&nbsp;</b></li><li><b>NIÑOS: </b>Sobre 6 años pagan pasaje completo. Si es menor de esa edad no paga, pero debe compartir asiento con un adulto.</li><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li>El Itinerario podrá variar a criterio del operador, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Ticket de ingreso a parque Nacional "Vicente Pérez Rosales".</li><li>Transporte ida y regreso.&nbsp;</li><li>Guía de turismo local.</li></ul> |<ul><li>Alimentos.</li><li>Bebidas.</li><li>Navegación.</li><li>Propinas.</li></ul> |<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul> |saltos-de-petrohue |40000 | |40000 |2019-06-01 |2022-12-31 |2019-03-31 20:54:32 |2022-02-21 12:53:18 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |40000 |40000 |24 |2 |2019-10-23 |Petrohue Falls |auto |40000 |NULL |Español |11:00 |100p-7days |0 |De Los Lagos |Angelmo Tours |Turismoi - E-Comerce |10 |1 |0 |0 |0 |0 |0
17 |21 |Avistamiento de Aves Quenuir |El avistamiento de aves en Quenuir ubicado en la desembocadura del río Maullín y la Laguna Las Lajas son lugares privilegiados ya que concentran el 53% de las aves migratorias de Chile. |<ol><li><b>Servicio se brinda en español.&nbsp;</b></li><li><b>Los niños deben ser mayores de 10 años.</b></li><li>Se recomienda llevar: Binoculares o cámara fotográfica, sombrero o gorro para el sol. bloqueador solar, agua, snacks.</li><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen bajo nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li>El Itinerario podrá variar a criterio del operador, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Snack<br></li><li>Una barra de cereal</li><li>Un Sandwich (con opción vegetariana)</li><li>Un jugo, té o café</li><li>Empanadas de “La Picá del flamenco”( 3 p/p)</li><li>Carne</li><li>Marisco<br></li></ul> |<ul><li>Propinas y cualquier otra que no esté en la descripción del tour.<br></li></ul> |<ul><li><b>Punto inicio del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Punto de retorno del tour: </b>Puerto Varas o Puerto Montt</li><li><b>Hora de inicio del tour:</b> 07.30 hrs</li><li><b>Duración del tour:</b> 11 hrs.</li><li><b>Días de operación: </b>De Lunes a Domingo</li><li><b>Idioma del guiado del tour : </b>Español</li></ul> |avistamiento-de-aves-quenuir |99500 |Se recomienda niños mayores a 10 años y hasta 12 años cancelan el 50% del pasaje. |99500 |2019-06-01 |2022-12-31 |2019-04-01 13:57:20 |2022-02-21 12:54:08 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |99500 |99500 |24 |2 |2019-10-23 |Quenuir Bird Watching |auto |99500 |NULL |Español |07:30 |100p-7days |0 |De Los Lagos |Angelmo Tours |Turismoi - E-Comerce |10 |1 |0 |1 |0 |0 |0
18 |21 |Tour Chiloé Mitologico y Tradicional |<ul><li>Navegaremos por el Canal de Chacao por alrededor de 30 minutos.</li><li>Esta zona&nbsp;es la puerta de entrada de la Isla Grande de Chiloé y a sus costumbres y tradiciones.&nbsp;</li><li>Recorreremos el fuerte San Antonio en la ciudad de Ancud emplazamiento importantisimo en la defensa de la ciudad años atras.</li><li>La Iglesia San Francisco de Castro es una de las iglesias más importantes de todo el sur de Chile debido a su antigüedad como por el trabajo de sus maderas, cuya construcción data de comienzos de siglo y caracteriza por sus finas maderas de alerce.&nbsp;</li><li>Está&nbsp;ubicada frente a la Plaza de Armas de la ciudad, tuvo una primera construcción en el año 1567 y su última reconstrucción fue en el año 1910. Fue declarada Patrimonio de la Humanidad el año 2000.</li><li>Visitaremos la ciudad de Dalcahue cuna de la actividad canoera y lugar de la Feria Artesanal mas importante de la Isla.</li></ul> |<ol><li><b>Servicio se brinda en español.</b></li><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.<br></li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li>El Itinerario podrá variar a criterio del operador, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio en su totalidad.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Traslados en vehículo exclusivo para el grupo.</li><li>Transbordador en Canal de Chacao.&nbsp;</li><li>Visitas a los lugares mencionados en el tour y sus atractivos.&nbsp;</li><li>Guía de turismo.</li></ul> |<ul><li>Almuerzo.</li><li>Bebestibles.</li><li>Extras.</li><li>Fotografías, videos de grupo.</li><li>Entradas a Museos.</li></ul> |<ul><li><b>Puerto Montt o Puerto Varas:&nbsp;</b>Recogida en lugar de alojamiento o punto a convenir.</li><li><b>Dias de operación: de Lunes a Domingo</b></li></ul> |tour-chiloe-mitologico-y-tradicional |55000 |Solo los niños que ocupen asiento pagan pasaje. |30000 |2019-06-01 |2022-12-31 |2019-04-01 17:08:37 |2022-02-21 12:55:33 |1 |0 |published |NULL |NULL |NULL |0 |25 |0 |0 |1 |55000 |30000 |24 |2 |2019-10-23 |Chiloé Mythological and Traditional Tour |auto |55000 |NULL |Español |08:00 |100p-7days |0 |De Los Lagos |Angelmo Tours |Turismoi - E-Comerce |6 |3 |0 |0 |0 |0 |5
19 |23 |Fullday Torres del Paine Invierno |<ul><li>Ven a disfrutar del invierno en Patagonia.</li><li>Conoce la "Octava Maravilla del Mundo" en un recorrido especial por los más importantes miradores y spots del Parque Nacional más&nbsp;visitado en Chile y Sudamérica.</li></ul> |<ol><li><b>NIÑOS:&nbsp;</b>De 0 a 2 años - Liberados (sin asiento, en brazos de los padres u/o acompañantes a cargo). De 3 a 10 años pagan Tarifa Niño configurada (ocupando asiento). A partir de 11 años, pagan Tarifa Adulto.</li><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas o cualquier otro evento que no permita el desarrollo normal del itinerario.<br></li><li><b>Cualquier cancelación del servicio por esos&nbsp;motivos, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour o ruta alternativa, a criterio del operador, siempre para garantizar la seguridad del viajero y el mejor desarrollo del servicio.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Transporte full equipo acondicionado para condiciones de invierno.</li><li>Guía de Excursiones&nbsp;Certificado bilingue.</li><li>Mapas de la Región y Parques.</li><li>Pick Up / Drop Off en Hotel, residencia o lugar de hospedaje.</li></ul><br> |<ul><li>Entrada Parque Nacional:</li><li><i>&gt;&gt; Nacionales Clp $4.000&nbsp;</i></li><li><i>&gt;&gt; Extranjeros Clp $11.000.-</i></li><li>Entrada Monumento Nacional Cueva del Milodon:</li><li><i>&gt;&gt; Nacionales Clp $1.000&nbsp;</i></li><li><i>&gt;&gt; Extranjeros Clp $2.000.-</i></li><li>Alimentación.</li><li>Propinas Staff (Conductores / Guías de Excursión).</li><li>Regalos, souvenirs.</li></ul> |<ul><li>Pick Up / Drop Off en Hotel, residencia o lugar de hospedaje, ya sea en Punta Arenas o en Puerto Natales (Region de Magallanes y Antartica Chilena).</li><li><b><i>Importante: </i></b><i>Siempre que los alojamientos estén dentro del radio urbano o en camino hacia nuestro destino. En caso contrario (alojamientos alejados), se puede coordinar un Punto de Encuentro o Pago adicional para el recojo.</i></li></ul> |fullday-torres-del-paine-invierno |50000 | |40000 |2019-05-29 |2021-12-31 |2019-05-29 22:06:12 |2019-10-24 15:26:23 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |50000 |40000 |48 |2 |2019-10-24 |Fullday Torres del Paine Winter |auto |50000 |NULL |Español,Inglés |05:00 |100p-7days |0 |Magallanes Y De La Antártica Chilena |Turismo PatagoniaFull |Turismoi - E-Comerce |8 |0 |0 |0 |0 |1 |1
20 |24 |City Tour Panoramico Santiago |<b>Un recorrido por los más importantes sectores de Santiago pasando por el casco histórico.</b><br><ul><li>Con paradas en el Palacio de La Moneda, Plaza de Armas y, de forma panorámica, por otros puntos de la ciudad.</li><li>Para luego recurrir al más importante barrio bohemio de la capital: Bellavista y siguiendo con los sectores residenciales y parques del municipio de Providencia.</li><li>Tenemos también una parada en un área verde de la ciudad y el paseo finaliza en el Mercado Central.</li></ul> |<ol><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Transporte.</li><li>Guía (Español - Portugués).</li><li>Seguro transporte de pasajeros (dentro del Bus).</li></ul> |<ul><li>Almuerzo.</li><li>Snacks y bebidas durante el recorrido.</li><li>Regalos, souvenirs.</li><li>Propinas por servicio (opcionales, voluntarias).</li></ul> |<ul><li>Área de&nbsp; Hoteles de las comunas de Santiago Centro, Providencia, Las Condes, Vitacura.&nbsp;</li><li>Se excluyen hoteles situados fuera de las áreas informadas.</li></ul> |city-tour-panoramico-santiago |15000 | |7000 |2019-06-27 |2021-12-31 |2019-06-26 13:30:41 |2019-10-24 16:32:37 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |15000 |7000 |48 |1 |2019-10-24 |Panoramic City Tour Santiago |auto |15000 |4 |Español,Inglés,Portugués |07:40 |100p-7days |0 |Metropolitana De Santiago |TIPGROUP CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
21 |24 |Tour Panoramico Viña del Mar & Valparaiso |<b>Un paseo por la quinta región de Chile y sus dos ciudades más emblemáticas:&nbsp;Una por su diversión y la otra por su tradición. </b><br><ul><li>Mientras Valparaíso, ciudad puerto, se caracteriza por sus elevados cerros con vistas panorámicas al Océano Pacífico y construcciones ancestrales que la llevaron a ser declarada "Patrimonio de la Humanidad"...&nbsp;</li><li>Viña del Mar llama la atención por sus jardines, su modernismo y su vida nocturna.&nbsp;</li><li>Este paseo puede incluir un tour de viajes si las condiciones climáticas, transito y tiempos lo permiten.</li></ul> |<ol><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Transporte.</li><li>Guía (Español - Portugués).</li><li>Seguro transporte de pasajeros (dentro del Bus).</li></ul> |<ul><li>Almuerzo.</li><li>Snacks y bebidas durante el recorrido.</li><li>Regalos, souvenirs.</li><li>Propinas por servicio (opcionales, voluntarias).</li></ul> |<ul><li>Área de Hoteles de las comunas de Santiago Centro, Providencia, Las Condes, Vitacura.&nbsp;</li><li>Se excluyen hoteles situados fuera de las áreas informadas.</li></ul>&nbsp;&nbsp; |tour-panoramico-vina-del-mar-valparaiso |35000 | |24000 |2019-06-27 |2021-12-31 |2019-06-27 09:52:53 |2019-10-24 16:32:55 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |35000 |24000 |48 |1 |2019-10-24 |Viña del Mar & Valparaiso Panoramic Tour |auto |35000 |NULL |Español,Inglés,Portugués |07:40 |100p-7days |0 |Valparaíso |TIPGROUP CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |1
22 |24 |Tour Viñedo Concha & Toro |<b>Un recorrido por uno de los más prestigiosos viñedos de la zona central de Chile y reconocido internacionalmente. </b><br><ul><li>Vamos a conocer de cerca sus secretos ocultos, sus historias y leyendas.</li><li>Además de ofrecer una degustación de sus mejores vinos en el lugar donde se producen.</li><li>Con un entorno típico de los viñedos y la antigua residencia de sus propietarios.</li></ul> |<ol><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Transporte.</li><li>Guía (Español - Portugués).</li><li>Seguro transporte de pasajeros (dentro del Bus).</li><li>Degustación.</li></ul> |<ul><li>Almuerzo.</li><li>Snacks y bebidas durante el recorrido.</li><li>Regalos, souvenirs.</li><li>Propinas por servicio (opcionales, voluntarias).</li></ul> |<ul><li>Área de&nbsp; Hoteles de las comunas de Santiago Centro, Providencia, Las Condes, Vitacura.&nbsp;</li><li>Se excluyen hoteles situados fuera de las áreas informadas.</li></ul> |tour-vinedo-concha-toro |32000 | |18000 |2019-06-27 |2021-12-31 |2019-06-27 10:22:31 |2019-10-24 16:33:25 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |32000 |18000 |48 |1 |2019-10-24 |Concha & Toro Vineyard Tour |auto |32000 |4 |Español,Inglés,Portugués |12:40 |100p-7days |0 |Metropolitana De Santiago |TIPGROUP CHILE |Turismoi - E-Comerce |1 |0 |0 |0 |0 |2 |1
23 |24 |Tour Viñedo Undurraga |<b>Entre 1873 y 1883 el Sr. Francisco Undurraga Vicuña comenzó a planificar el viñedo que visitaremos, trayendo las uvas de Francia y Alemania, teniendo su fundación en 1885.</b> <br><ul><li>En 1903, "Undurraga" fue el primer viñedo Chileno que exporta a los EE.UU. colocando una caja de Pinot Noir en cada uno de los 45 estados existentes en aquel momento.</li><li> El tour finaliza con la degustación de algunos de sus mejores vinos.</li></ul> |<ol><li><b>Servicio se brinda en Modo Compartido (con más pasajeros en el grupo).</b></li><li>Los tours y actividades realizados por este Operador tienen poco nivel de riesgo y dificultad y brindan la seguridad necesaria.&nbsp;</li><li>Servicio está sujeto a variación sin previo aviso, por cuestiones climatológicas y/o cualquier otro evento que no permita el desarrollo normal del itinerario.</li><li><b>Cualquier cancelación del servicio por los motivos indicados, no aplica devolución.</b></li><li>En tal caso, el Operador podría llevar a cabo un plan de contingencia con un tour alternativo.</li><li><b>Si decide retirarse antes de finalizar el servicio, tampoco aplica devolución.</b></li><li>Si lleva o compra snacks durante los tours, de preferencia que sean ligeros (frutas secas, galletas y agua).</li><li><b>Si no asiste el día del servicio, será considerado como "Realizado" sin lugar a Reclamos, Postergaciones ni Devoluciones.</b></li></ol> |<ul><li>Transporte.</li><li>Guía (Español - Portugués).</li><li>Seguro transporte de pasajeros (dentro del Bus).</li><li>Degustación.</li><li>Sala de Aromas.</li></ul> |<ul><li>Almuerzo.</li><li>Snacks y bebidas durante el recorrido.</li><li>Regalos, souvenirs.</li><li>Propinas por servicio (opcionales, voluntarias).</li></ul> |<ul><li>Área de&nbsp; Hoteles de las comunas de Santiago Centro, Providencia, Las Condes, Vitacura.&nbsp;</li><li>Se excluyen hoteles situados fuera de las áreas informadas.</li></ul> |tour-vinedo-undurraga |32000 | |18000 |2019-06-27 |2021-12-31 |2019-06-27 10:42:39 |2019-10-24 16:33:40 |1 |0 |unpublished |NULL |NULL |NULL |0 |25 |0 |0 |1 |32000 |18000 |48 |1 |2019-10-24 |Undurraga Vineyard Tour |auto |32000 |4 |Español,Inglés,Portugués |12:40 |100p-7days |0 |Metropolitana De Santiago |TIPGROUP CHILE |Turismoi - E-Comerce |0 |0 |0 |0 |0 |0 |0
